"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean"
850,73,-0.965922,22,"Indonesia",2018,"Human Rights","Indonesia",TRUE
850,74,-0.8875055,14,"Indonesia",2019,"Human Rights","Indonesia",TRUE
2,33,2.972704,17,"United States",1978,"Nuclear","United States",FALSE
2,34,2.996378,16,"United States",1979,"Nuclear","United States",FALSE
2,35,3.123799,17,"United States",1980,"Nuclear","United States",FALSE
2,36,3.306909,18,"United States",1981,"Nuclear","United States",FALSE
2,37,3.401003,26,"United States",1982,"Nuclear","United States",FALSE
2,38,3.619651,32,"United States",1983,"Nuclear","United States",FALSE
2,39,3.630322,25,"United States",1984,"Nuclear","United States",FALSE
2,40,3.67775,25,"United States",1985,"Nuclear","United States",FALSE
2,41,3.693312,24,"United States",1986,"Nuclear","United States",FALSE
2,42,3.613828,19,"United States",1987,"Nuclear","United States",FALSE
2,43,3.596776,21,"United States",1988,"Nuclear","United States",FALSE
2,44,3.498615,20,"United States",1989,"Nuclear","United States",FALSE
2,45,3.525317,17,"United States",1990,"Nuclear","United States",FALSE
2,46,3.405946,11,"United States",1991,"Nuclear","United States",FALSE
2,47,3.374019,9,"United States",1992,"Nuclear","United States",FALSE
2,48,3.358857,5,"United States",1993,"Nuclear","United States",FALSE
2,49,3.247449,10,"United States",1994,"Nuclear","United States",FALSE
2,50,3.100058,12,"United States",1995,"Nuclear","United States",FALSE
2,51,2.949102,11,"United States",1996,"Nuclear","United States",FALSE
2,52,2.482245,9,"United States",1997,"Nuclear","United States",FALSE
2,53,2.433795,11,"United States",1998,"Nuclear","United States",FALSE
2,54,2.407476,10,"United States",1999,"Nuclear","United States",FALSE
2,55,2.366315,11,"United States",2000,"Nuclear","United States",FALSE
2,56,2.381791,10,"United States",2001,"Nuclear","United States",FALSE
2,57,2.511243,14,"United States",2002,"Nuclear","United States",FALSE
2,58,2.504767,11,"United States",2003,"Nuclear","United States",FALSE
2,59,2.540032,12,"United States",2004,"Nuclear","United States",FALSE
2,60,2.450584,11,"United States",2005,"Nuclear","United States",FALSE
2,61,2.577746,13,"United States",2006,"Nuclear","United States",FALSE
2,62,2.63143,12,"United States",2007,"Nuclear","United States",FALSE
2,63,2.627806,13,"United States",2008,"Nuclear","United States",FALSE
2,64,2.50146,13,"United States",2009,"Nuclear","United States",FALSE
2,65,2.473857,13,"United States",2010,"Nuclear","United States",FALSE
2,66,2.320967,12,"United States",2011,"Nuclear","United States",FALSE
2,67,2.427731,15,"United States",2012,"Nuclear","United States",FALSE
2,68,2.324305,12,"United States",2013,"Nuclear","United States",FALSE
2,69,2.361422,14,"United States",2014,"Nuclear","United States",FALSE
2,70,2.217923,19,"United States",2015,"Nuclear","United States",FALSE
2,71,2.185434,18,"United States",2016,"Nuclear","United States",FALSE
2,72,2.10741,16,"United States",2017,"Nuclear","United States",FALSE
2,73,2.081115,16,"United States",2018,"Nuclear","United States",FALSE
2,74,2.055774,17,"United States",2019,"Nuclear","United States",FALSE
710,33,0.9548611,10,"China",1978,"Nuclear","China",FALSE
710,34,0.7935395,10,"China",1979,"Nuclear","China",FALSE
710,35,0.6072133,13,"China",1980,"Nuclear","China",FALSE
710,36,0.4757338,12,"China",1981,"Nuclear","China",FALSE
710,37,0.6896014,18,"China",1982,"Nuclear","China",FALSE
710,38,0.8240373,25,"China",1983,"Nuclear","China",FALSE
710,39,0.8043541,24,"China",1984,"Nuclear","China",FALSE
710,40,0.7968076,23,"China",1985,"Nuclear","China",FALSE
710,41,0.826474,23,"China",1986,"Nuclear","China",FALSE
710,42,0.887585,19,"China",1987,"Nuclear","China",FALSE
710,43,0.7527809,17,"China",1988,"Nuclear","China",FALSE
710,44,0.6325205,19,"China",1989,"Nuclear","China",FALSE
710,45,0.5317576,16,"China",1990,"Nuclear","China",FALSE
710,46,0.3546147,10,"China",1991,"Nuclear","China",FALSE
710,47,0.2822124,8,"China",1992,"Nuclear","China",FALSE
710,48,0.1525422,4,"China",1993,"Nuclear","China",FALSE
710,49,-0.101077,8,"China",1994,"Nuclear","China",FALSE
710,50,-0.2559146,11,"China",1995,"Nuclear","China",FALSE
710,51,-0.3518149,11,"China",1996,"Nuclear","China",FALSE
710,52,-0.3734804,9,"China",1997,"Nuclear","China",FALSE
710,53,0.01340842,11,"China",1998,"Nuclear","China",FALSE
710,54,0.1635209,10,"China",1999,"Nuclear","China",FALSE
710,55,0.2169673,11,"China",2000,"Nuclear","China",FALSE
710,56,0.2412155,10,"China",2001,"Nuclear","China",FALSE
710,57,0.1821207,12,"China",2002,"Nuclear","China",FALSE
710,58,0.102568,10,"China",2003,"Nuclear","China",FALSE
710,59,0.06960371,12,"China",2004,"Nuclear","China",FALSE
710,60,0.06462417,11,"China",2005,"Nuclear","China",FALSE
710,61,0.05886999,13,"China",2006,"Nuclear","China",FALSE
710,62,0.1492162,12,"China",2007,"Nuclear","China",FALSE
710,63,0.2296379,13,"China",2008,"Nuclear","China",FALSE
710,64,0.1644733,13,"China",2009,"Nuclear","China",FALSE
710,65,0.103683,13,"China",2010,"Nuclear","China",FALSE
710,66,0.150612,12,"China",2011,"Nuclear","China",FALSE
710,67,0.1525341,14,"China",2012,"Nuclear","China",FALSE
710,68,0.174722,12,"China",2013,"Nuclear","China",FALSE
710,69,0.1616122,14,"China",2014,"Nuclear","China",FALSE
710,70,0.4625879,19,"China",2015,"Nuclear","China",FALSE
710,71,0.4577838,18,"China",2016,"Nuclear","China",FALSE
710,72,0.4573947,16,"China",2017,"Nuclear","China",FALSE
710,73,0.479836,16,"China",2018,"Nuclear","China",FALSE
710,74,0.4633204,17,"China",2019,"Nuclear","China",FALSE
775,33,0.4404046,17,"Myanmar (Burma)",1978,"Nuclear","Myanmar",TRUE
775,34,0.4024963,16,"Myanmar (Burma)",1979,"Nuclear","Myanmar",TRUE
775,35,0.3389401,17,"Myanmar (Burma)",1980,"Nuclear","Myanmar",TRUE
775,36,0.4487797,15,"Myanmar (Burma)",1981,"Nuclear","Myanmar",TRUE
775,37,0.3622875,24,"Myanmar (Burma)",1982,"Nuclear","Myanmar",TRUE
775,38,0.2064705,30,"Myanmar (Burma)",1983,"Nuclear","Myanmar",TRUE
775,39,0.2975653,24,"Myanmar (Burma)",1984,"Nuclear","Myanmar",TRUE
775,40,0.2757136,24,"Myanmar (Burma)",1985,"Nuclear","Myanmar",TRUE
775,41,0.2648083,23,"Myanmar (Burma)",1986,"Nuclear","Myanmar",TRUE
775,42,0.2064543,19,"Myanmar (Burma)",1987,"Nuclear","Myanmar",TRUE
775,43,0.08947304,19,"Myanmar (Burma)",1988,"Nuclear","Myanmar",TRUE
775,44,0.07198975,2,"Myanmar (Burma)",1989,"Nuclear","Myanmar",TRUE
775,45,0.05443041,16,"Myanmar (Burma)",1990,"Nuclear","Myanmar",TRUE
775,46,0.02785241,9,"Myanmar (Burma)",1991,"Nuclear","Myanmar",TRUE
775,47,-0.01959392,8,"Myanmar (Burma)",1992,"Nuclear","Myanmar",TRUE
775,48,-0.08441954,5,"Myanmar (Burma)",1993,"Nuclear","Myanmar",TRUE
775,50,-0.3600697,12,"Myanmar (Burma)",1995,"Nuclear","Myanmar",TRUE
775,51,-0.5768162,11,"Myanmar (Burma)",1996,"Nuclear","Myanmar",TRUE
775,52,-0.6490786,9,"Myanmar (Burma)",1997,"Nuclear","Myanmar",TRUE
775,53,-0.5695865,11,"Myanmar (Burma)",1998,"Nuclear","Myanmar",TRUE
775,54,-0.4922717,10,"Myanmar (Burma)",1999,"Nuclear","Myanmar",TRUE
775,55,-0.5303794,11,"Myanmar (Burma)",2000,"Nuclear","Myanmar",TRUE
775,56,-0.5332212,10,"Myanmar (Burma)",2001,"Nuclear","Myanmar",TRUE
775,57,-0.5517956,14,"Myanmar (Burma)",2002,"Nuclear","Myanmar",TRUE
775,58,-0.5559162,11,"Myanmar (Burma)",2003,"Nuclear","Myanmar",TRUE
775,59,-0.5582406,12,"Myanmar (Burma)",2004,"Nuclear","Myanmar",TRUE
775,60,-0.5901732,11,"Myanmar (Burma)",2005,"Nuclear","Myanmar",TRUE
775,61,-0.6127988,13,"Myanmar (Burma)",2006,"Nuclear","Myanmar",TRUE
775,62,-0.6161087,12,"Myanmar (Burma)",2007,"Nuclear","Myanmar",TRUE
775,63,-0.6349266,13,"Myanmar (Burma)",2008,"Nuclear","Myanmar",TRUE
775,64,-0.6052031,13,"Myanmar (Burma)",2009,"Nuclear","Myanmar",TRUE
775,65,-0.3429341,13,"Myanmar (Burma)",2010,"Nuclear","Myanmar",TRUE
775,66,-0.4118885,12,"Myanmar (Burma)",2011,"Nuclear","Myanmar",TRUE
775,67,-0.4606701,15,"Myanmar (Burma)",2012,"Nuclear","Myanmar",TRUE
775,68,-0.5043958,12,"Myanmar (Burma)",2013,"Nuclear","Myanmar",TRUE
775,69,-0.5270349,14,"Myanmar (Burma)",2014,"Nuclear","Myanmar",TRUE
775,70,-0.4827428,19,"Myanmar (Burma)",2015,"Nuclear","Myanmar",TRUE
775,71,-0.5032115,18,"Myanmar (Burma)",2016,"Nuclear","Myanmar",TRUE
775,72,-0.5165586,16,"Myanmar (Burma)",2017,"Nuclear","Myanmar",TRUE
775,73,-0.5130457,16,"Myanmar (Burma)",2018,"Nuclear","Myanmar",TRUE
775,74,-0.515533,17,"Myanmar (Burma)",2019,"Nuclear","Myanmar",TRUE
800,33,-0.5671836,16,"Thailand",1978,"Nuclear","Thailand",TRUE
800,34,-0.5363566,16,"Thailand",1979,"Nuclear","Thailand",TRUE
800,35,-0.4672458,17,"Thailand",1980,"Nuclear","Thailand",TRUE
800,36,-0.5196511,18,"Thailand",1981,"Nuclear","Thailand",TRUE
800,37,-0.5096394,25,"Thailand",1982,"Nuclear","Thailand",TRUE
800,38,-0.5318752,31,"Thailand",1983,"Nuclear","Thailand",TRUE
800,39,-0.5066653,25,"Thailand",1984,"Nuclear","Thailand",TRUE
800,40,-0.4186273,23,"Thailand",1985,"Nuclear","Thailand",TRUE
800,41,-0.5131444,24,"Thailand",1986,"Nuclear","Thailand",TRUE
800,42,-0.5407345,20,"Thailand",1987,"Nuclear","Thailand",TRUE
800,43,-0.5318489,21,"Thailand",1988,"Nuclear","Thailand",TRUE
800,44,-0.5617857,18,"Thailand",1989,"Nuclear","Thailand",TRUE
800,45,-0.5588451,17,"Thailand",1990,"Nuclear","Thailand",TRUE
800,46,-0.5983406,11,"Thailand",1991,"Nuclear","Thailand",TRUE
800,47,-0.6507512,9,"Thailand",1992,"Nuclear","Thailand",TRUE
800,48,-0.6977225,5,"Thailand",1993,"Nuclear","Thailand",TRUE
800,49,-0.7578448,10,"Thailand",1994,"Nuclear","Thailand",TRUE
800,50,-0.855317,12,"Thailand",1995,"Nuclear","Thailand",TRUE
800,51,-0.8245737,11,"Thailand",1996,"Nuclear","Thailand",TRUE
800,52,-0.7986905,9,"Thailand",1997,"Nuclear","Thailand",TRUE
800,53,-0.7379929,11,"Thailand",1998,"Nuclear","Thailand",TRUE
800,54,-0.7251979,10,"Thailand",1999,"Nuclear","Thailand",TRUE
800,55,-0.7234861,11,"Thailand",2000,"Nuclear","Thailand",TRUE
800,56,-0.7390761,10,"Thailand",2001,"Nuclear","Thailand",TRUE
800,57,-0.7434399,14,"Thailand",2002,"Nuclear","Thailand",TRUE
800,58,-0.7418099,11,"Thailand",2003,"Nuclear","Thailand",TRUE
800,59,-0.7348271,12,"Thailand",2004,"Nuclear","Thailand",TRUE
800,60,-0.7361231,11,"Thailand",2005,"Nuclear","Thailand",TRUE
800,61,-0.7022269,13,"Thailand",2006,"Nuclear","Thailand",TRUE
800,62,-0.701493,12,"Thailand",2007,"Nuclear","Thailand",TRUE
800,63,-0.6774308,13,"Thailand",2008,"Nuclear","Thailand",TRUE
800,64,-0.6836032,13,"Thailand",2009,"Nuclear","Thailand",TRUE
800,65,-0.7037001,13,"Thailand",2010,"Nuclear","Thailand",TRUE
800,66,-0.6922338,12,"Thailand",2011,"Nuclear","Thailand",TRUE
800,67,-0.6640623,15,"Thailand",2012,"Nuclear","Thailand",TRUE
800,68,-0.6621168,12,"Thailand",2013,"Nuclear","Thailand",TRUE
800,69,-0.65189,14,"Thailand",2014,"Nuclear","Thailand",TRUE
800,70,-0.6226577,19,"Thailand",2015,"Nuclear","Thailand",TRUE
800,71,-0.6026851,18,"Thailand",2016,"Nuclear","Thailand",TRUE
800,72,-0.5958732,16,"Thailand",2017,"Nuclear","Thailand",TRUE
800,73,-0.3517204,16,"Thailand",2018,"Nuclear","Thailand",TRUE
800,74,-0.400731,17,"Thailand",2019,"Nuclear","Thailand",TRUE
811,33,-1.491265,2,"Cambodia",1978,"Nuclear","Cambodia",TRUE
811,34,-1.507497,12,"Cambodia",1979,"Nuclear","Cambodia",TRUE
811,35,-1.368281,13,"Cambodia",1980,"Nuclear","Cambodia",TRUE
811,36,-1.3094,10,"Cambodia",1981,"Nuclear","Cambodia",TRUE
811,37,-1.184137,16,"Cambodia",1982,"Nuclear","Cambodia",TRUE
811,38,-1.192377,20,"Cambodia",1983,"Nuclear","Cambodia",TRUE
811,39,-1.195059,15,"Cambodia",1984,"Nuclear","Cambodia",TRUE
811,40,-0.4447024,21,"Cambodia",1985,"Nuclear","Cambodia",TRUE
811,41,-0.5225358,15,"Cambodia",1986,"Nuclear","Cambodia",TRUE
811,42,-0.5309552,12,"Cambodia",1987,"Nuclear","Cambodia",TRUE
811,43,-0.5802592,13,"Cambodia",1988,"Nuclear","Cambodia",TRUE
811,44,-0.5975219,18,"Cambodia",1989,"Nuclear","Cambodia",TRUE
811,46,-0.5958056,2,"Cambodia",1991,"Nuclear","Cambodia",TRUE
811,48,-0.5154799,5,"Cambodia",1993,"Nuclear","Cambodia",TRUE
811,49,-0.360826,10,"Cambodia",1994,"Nuclear","Cambodia",TRUE
811,50,-0.381926,12,"Cambodia",1995,"Nuclear","Cambodia",TRUE
811,51,-0.2325336,11,"Cambodia",1996,"Nuclear","Cambodia",TRUE
811,54,-0.296964,10,"Cambodia",1999,"Nuclear","Cambodia",TRUE
811,55,-0.3601684,11,"Cambodia",2000,"Nuclear","Cambodia",TRUE
811,56,-0.4241361,10,"Cambodia",2001,"Nuclear","Cambodia",TRUE
811,57,-0.437607,14,"Cambodia",2002,"Nuclear","Cambodia",TRUE
811,58,-0.462559,11,"Cambodia",2003,"Nuclear","Cambodia",TRUE
811,59,-0.4924563,11,"Cambodia",2004,"Nuclear","Cambodia",TRUE
811,60,-0.5490744,11,"Cambodia",2005,"Nuclear","Cambodia",TRUE
811,61,-0.5473847,12,"Cambodia",2006,"Nuclear","Cambodia",TRUE
811,62,-0.576911,12,"Cambodia",2007,"Nuclear","Cambodia",TRUE
811,63,-0.5872271,13,"Cambodia",2008,"Nuclear","Cambodia",TRUE
811,64,-0.5939598,13,"Cambodia",2009,"Nuclear","Cambodia",TRUE
811,65,-0.5781513,13,"Cambodia",2010,"Nuclear","Cambodia",TRUE
811,66,-0.5649455,12,"Cambodia",2011,"Nuclear","Cambodia",TRUE
811,67,-0.5277625,15,"Cambodia",2012,"Nuclear","Cambodia",TRUE
811,68,-0.5214864,12,"Cambodia",2013,"Nuclear","Cambodia",TRUE
811,69,-0.5439113,14,"Cambodia",2014,"Nuclear","Cambodia",TRUE
811,70,-0.5487431,19,"Cambodia",2015,"Nuclear","Cambodia",TRUE
811,71,-0.5216254,18,"Cambodia",2016,"Nuclear","Cambodia",TRUE
811,72,-0.5358358,16,"Cambodia",2017,"Nuclear","Cambodia",TRUE
811,73,-0.5475278,16,"Cambodia",2018,"Nuclear","Cambodia",TRUE
811,74,-0.5303808,17,"Cambodia",2019,"Nuclear","Cambodia",TRUE
812,33,-0.581861,15,"Laos",1978,"Nuclear","Laos",TRUE
812,34,-0.5809864,13,"Laos",1979,"Nuclear","Laos",TRUE
812,35,-0.3639333,17,"Laos",1980,"Nuclear","Laos",TRUE
812,36,-0.481036,19,"Laos",1981,"Nuclear","Laos",TRUE
812,37,-0.5461844,25,"Laos",1982,"Nuclear","Laos",TRUE
812,38,-0.562082,32,"Laos",1983,"Nuclear","Laos",TRUE
812,39,-0.6426815,25,"Laos",1984,"Nuclear","Laos",TRUE
812,40,-0.7116779,25,"Laos",1985,"Nuclear","Laos",TRUE
812,41,-0.7481772,24,"Laos",1986,"Nuclear","Laos",TRUE
812,42,-0.7448788,20,"Laos",1987,"Nuclear","Laos",TRUE
812,43,-0.7416882,21,"Laos",1988,"Nuclear","Laos",TRUE
812,44,-0.7674295,19,"Laos",1989,"Nuclear","Laos",TRUE
812,45,-0.7213982,17,"Laos",1990,"Nuclear","Laos",TRUE
812,46,-0.7465591,11,"Laos",1991,"Nuclear","Laos",TRUE
812,47,-0.8144646,9,"Laos",1992,"Nuclear","Laos",TRUE
812,48,-0.8602452,4,"Laos",1993,"Nuclear","Laos",TRUE
812,49,-0.8822044,7,"Laos",1994,"Nuclear","Laos",TRUE
812,50,-0.8899751,10,"Laos",1995,"Nuclear","Laos",TRUE
812,51,-0.8942771,10,"Laos",1996,"Nuclear","Laos",TRUE
812,52,-0.9069514,8,"Laos",1997,"Nuclear","Laos",TRUE
812,53,-0.8713439,10,"Laos",1998,"Nuclear","Laos",TRUE
812,54,-0.8721572,10,"Laos",1999,"Nuclear","Laos",TRUE
812,55,-0.8365442,11,"Laos",2000,"Nuclear","Laos",TRUE
812,56,-0.8436188,10,"Laos",2001,"Nuclear","Laos",TRUE
812,57,-0.8128759,13,"Laos",2002,"Nuclear","Laos",TRUE
812,58,-0.7864029,10,"Laos",2003,"Nuclear","Laos",TRUE
812,59,-0.7939671,12,"Laos",2004,"Nuclear","Laos",TRUE
812,60,-0.8082196,11,"Laos",2005,"Nuclear","Laos",TRUE
812,61,-0.8042233,12,"Laos",2006,"Nuclear","Laos",TRUE
812,62,-0.7757108,12,"Laos",2007,"Nuclear","Laos",TRUE
812,63,-0.7439948,12,"Laos",2008,"Nuclear","Laos",TRUE
812,64,-0.7410956,13,"Laos",2009,"Nuclear","Laos",TRUE
812,65,-0.7306885,13,"Laos",2010,"Nuclear","Laos",TRUE
812,66,-0.7062696,12,"Laos",2011,"Nuclear","Laos",TRUE
812,67,-0.7029638,15,"Laos",2012,"Nuclear","Laos",TRUE
812,68,-0.6901928,12,"Laos",2013,"Nuclear","Laos",TRUE
812,69,-0.6780145,14,"Laos",2014,"Nuclear","Laos",TRUE
812,70,-0.6633841,19,"Laos",2015,"Nuclear","Laos",TRUE
812,71,-0.6478727,18,"Laos",2016,"Nuclear","Laos",TRUE
812,72,-0.640466,16,"Laos",2017,"Nuclear","Laos",TRUE
812,73,-0.6411632,16,"Laos",2018,"Nuclear","Laos",TRUE
812,74,-0.6096225,17,"Laos",2019,"Nuclear","Laos",TRUE
816,33,-0.3691482,12,"Vietnam",1978,"Nuclear","Vietnam",TRUE
816,34,-0.3541111,15,"Vietnam",1979,"Nuclear","Vietnam",TRUE
816,35,-0.2046925,17,"Vietnam",1980,"Nuclear","Vietnam",TRUE
816,36,-0.352952,19,"Vietnam",1981,"Nuclear","Vietnam",TRUE
816,37,-0.3655048,26,"Vietnam",1982,"Nuclear","Vietnam",TRUE
816,38,-0.4695318,32,"Vietnam",1983,"Nuclear","Vietnam",TRUE
816,39,-0.5562209,25,"Vietnam",1984,"Nuclear","Vietnam",TRUE
816,40,-0.638402,25,"Vietnam",1985,"Nuclear","Vietnam",TRUE
816,41,-0.6852213,24,"Vietnam",1986,"Nuclear","Vietnam",TRUE
816,42,-0.7071146,20,"Vietnam",1987,"Nuclear","Vietnam",TRUE
816,43,-0.6885317,21,"Vietnam",1988,"Nuclear","Vietnam",TRUE
816,44,-0.7142979,20,"Vietnam",1989,"Nuclear","Vietnam",TRUE
816,45,-0.6928799,17,"Vietnam",1990,"Nuclear","Vietnam",TRUE
816,46,-0.7312359,11,"Vietnam",1991,"Nuclear","Vietnam",TRUE
816,47,-0.8194601,9,"Vietnam",1992,"Nuclear","Vietnam",TRUE
816,48,-0.8580847,5,"Vietnam",1993,"Nuclear","Vietnam",TRUE
816,49,-0.9645899,10,"Vietnam",1994,"Nuclear","Vietnam",TRUE
816,50,-0.9541044,12,"Vietnam",1995,"Nuclear","Vietnam",TRUE
816,51,-0.954698,11,"Vietnam",1996,"Nuclear","Vietnam",TRUE
816,52,-0.9771531,9,"Vietnam",1997,"Nuclear","Vietnam",TRUE
816,53,-0.9391455,11,"Vietnam",1998,"Nuclear","Vietnam",TRUE
816,54,-0.9164559,10,"Vietnam",1999,"Nuclear","Vietnam",TRUE
816,55,-0.8840767,11,"Vietnam",2000,"Nuclear","Vietnam",TRUE
816,56,-0.8830438,10,"Vietnam",2001,"Nuclear","Vietnam",TRUE
816,57,-0.8656374,14,"Vietnam",2002,"Nuclear","Vietnam",TRUE
816,58,-0.8443588,11,"Vietnam",2003,"Nuclear","Vietnam",TRUE
816,59,-0.83225,12,"Vietnam",2004,"Nuclear","Vietnam",TRUE
816,60,-0.8444752,11,"Vietnam",2005,"Nuclear","Vietnam",TRUE
816,61,-0.8412614,13,"Vietnam",2006,"Nuclear","Vietnam",TRUE
816,62,-0.8153674,12,"Vietnam",2007,"Nuclear","Vietnam",TRUE
816,63,-0.7865079,12,"Vietnam",2008,"Nuclear","Vietnam",TRUE
816,64,-0.7715032,13,"Vietnam",2009,"Nuclear","Vietnam",TRUE
816,65,-0.7501832,13,"Vietnam",2010,"Nuclear","Vietnam",TRUE
816,66,-0.7417512,12,"Vietnam",2011,"Nuclear","Vietnam",TRUE
816,67,-0.6952904,15,"Vietnam",2012,"Nuclear","Vietnam",TRUE
816,68,-0.6852876,12,"Vietnam",2013,"Nuclear","Vietnam",TRUE
816,69,-0.6788044,14,"Vietnam",2014,"Nuclear","Vietnam",TRUE
816,70,-0.6460994,19,"Vietnam",2015,"Nuclear","Vietnam",TRUE
816,71,-0.6482952,18,"Vietnam",2016,"Nuclear","Vietnam",TRUE
816,72,-0.6320259,16,"Vietnam",2017,"Nuclear","Vietnam",TRUE
816,73,-0.6265297,16,"Vietnam",2018,"Nuclear","Vietnam",TRUE
816,74,-0.6027181,17,"Vietnam",2019,"Nuclear","Vietnam",TRUE
820,33,-1.243447,17,"Malaysia",1978,"Nuclear","Malaysia",TRUE
820,34,-1.248073,16,"Malaysia",1979,"Nuclear","Malaysia",TRUE
820,35,-1.253225,17,"Malaysia",1980,"Nuclear","Malaysia",TRUE
820,36,-1.102122,19,"Malaysia",1981,"Nuclear","Malaysia",TRUE
820,37,-0.8410119,26,"Malaysia",1982,"Nuclear","Malaysia",TRUE
820,38,-0.617801,32,"Malaysia",1983,"Nuclear","Malaysia",TRUE
820,39,-0.4803487,25,"Malaysia",1984,"Nuclear","Malaysia",TRUE
820,40,-0.3016469,25,"Malaysia",1985,"Nuclear","Malaysia",TRUE
820,41,-0.3847629,24,"Malaysia",1986,"Nuclear","Malaysia",TRUE
820,42,-0.4334915,20,"Malaysia",1987,"Nuclear","Malaysia",TRUE
820,43,-0.4922099,21,"Malaysia",1988,"Nuclear","Malaysia",TRUE
820,44,-0.4955811,20,"Malaysia",1989,"Nuclear","Malaysia",TRUE
820,45,-0.5692456,17,"Malaysia",1990,"Nuclear","Malaysia",TRUE
820,46,-0.6063866,11,"Malaysia",1991,"Nuclear","Malaysia",TRUE
820,47,-0.675301,9,"Malaysia",1992,"Nuclear","Malaysia",TRUE
820,48,-0.720094,5,"Malaysia",1993,"Nuclear","Malaysia",TRUE
820,49,-0.7811945,10,"Malaysia",1994,"Nuclear","Malaysia",TRUE
820,50,-0.7568321,12,"Malaysia",1995,"Nuclear","Malaysia",TRUE
820,51,-0.7310131,11,"Malaysia",1996,"Nuclear","Malaysia",TRUE
820,52,-0.7380196,9,"Malaysia",1997,"Nuclear","Malaysia",TRUE
820,53,-0.6837949,11,"Malaysia",1998,"Nuclear","Malaysia",TRUE
820,54,-0.6652641,10,"Malaysia",1999,"Nuclear","Malaysia",TRUE
820,55,-0.6720772,11,"Malaysia",2000,"Nuclear","Malaysia",TRUE
820,56,-0.6916633,10,"Malaysia",2001,"Nuclear","Malaysia",TRUE
820,57,-0.7112672,14,"Malaysia",2002,"Nuclear","Malaysia",TRUE
820,58,-0.6909681,11,"Malaysia",2003,"Nuclear","Malaysia",TRUE
820,59,-0.6711387,12,"Malaysia",2004,"Nuclear","Malaysia",TRUE
820,60,-0.6953399,11,"Malaysia",2005,"Nuclear","Malaysia",TRUE
820,61,-0.6871258,13,"Malaysia",2006,"Nuclear","Malaysia",TRUE
820,62,-0.6969418,12,"Malaysia",2007,"Nuclear","Malaysia",TRUE
820,63,-0.6779512,12,"Malaysia",2008,"Nuclear","Malaysia",TRUE
820,64,-0.6789757,13,"Malaysia",2009,"Nuclear","Malaysia",TRUE
820,65,-0.6584143,13,"Malaysia",2010,"Nuclear","Malaysia",TRUE
820,66,-0.6298671,12,"Malaysia",2011,"Nuclear","Malaysia",TRUE
820,67,-0.6305773,15,"Malaysia",2012,"Nuclear","Malaysia",TRUE
820,68,-0.6541745,12,"Malaysia",2013,"Nuclear","Malaysia",TRUE
820,69,-0.6340056,14,"Malaysia",2014,"Nuclear","Malaysia",TRUE
820,70,-0.6061271,19,"Malaysia",2015,"Nuclear","Malaysia",TRUE
820,71,-0.6124288,18,"Malaysia",2016,"Nuclear","Malaysia",TRUE
820,72,-0.6181437,16,"Malaysia",2017,"Nuclear","Malaysia",TRUE
820,73,-0.587451,16,"Malaysia",2018,"Nuclear","Malaysia",TRUE
820,74,-0.5814589,17,"Malaysia",2019,"Nuclear","Malaysia",TRUE
830,33,0.4678278,16,"Singapore",1978,"Nuclear","Singapore",TRUE
830,34,0.4343981,16,"Singapore",1979,"Nuclear","Singapore",TRUE
830,35,0.2777112,16,"Singapore",1980,"Nuclear","Singapore",TRUE
830,36,0.2470705,17,"Singapore",1981,"Nuclear","Singapore",TRUE
830,37,0.3140515,25,"Singapore",1982,"Nuclear","Singapore",TRUE
830,38,0.2418057,31,"Singapore",1983,"Nuclear","Singapore",TRUE
