"ccode","session","IdealPoint","NVotes","Countryname","year","issue","country_label","is_asean","us_ip","china_ip","dist_us","dist_china","signed_dist_us","signed_dist_china","closer_to"
816,66,-0.7417512,12,"Vietnam",2011,"Nuclear","Vietnam",TRUE,2.320967,0.150612,3.0627182,0.8923632,-3.0627182,-0.8923632,"China"
816,67,-0.6952904,15,"Vietnam",2012,"Nuclear","Vietnam",TRUE,2.427731,0.1525341,3.1230214,0.8478245,-3.1230214,-0.8478245,"China"
816,68,-0.6852876,12,"Vietnam",2013,"Nuclear","Vietnam",TRUE,2.324305,0.174722,3.0095926,0.8600096,-3.0095926,-0.8600096,"China"
816,69,-0.6788044,14,"Vietnam",2014,"Nuclear","Vietnam",TRUE,2.361422,0.1616122,3.0402264,0.8404166,-3.0402264,-0.8404166,"China"
816,70,-0.6460994,19,"Vietnam",2015,"Nuclear","Vietnam",TRUE,2.217923,0.4625879,2.8640224,1.1086873,-2.8640224,-1.1086873,"China"
816,71,-0.6482952,18,"Vietnam",2016,"Nuclear","Vietnam",TRUE,2.185434,0.4577838,2.8337292,1.106079,-2.8337292,-1.106079,"China"
816,72,-0.6320259,16,"Vietnam",2017,"Nuclear","Vietnam",TRUE,2.10741,0.4573947,2.7394359,1.0894206,-2.7394359,-1.0894206,"China"
816,73,-0.6265297,16,"Vietnam",2018,"Nuclear","Vietnam",TRUE,2.081115,0.479836,2.7076447,1.1063657,-2.7076447,-1.1063657,"China"
816,74,-0.6027181,17,"Vietnam",2019,"Nuclear","Vietnam",TRUE,2.055774,0.4633204,2.6584921,1.0660385,-2.6584921,-1.0660385,"China"
820,33,-1.243447,17,"Malaysia",1978,"Nuclear","Malaysia",TRUE,2.972704,0.9548611,4.216151,2.1983081,-4.216151,-2.1983081,"China"
820,34,-1.248073,16,"Malaysia",1979,"Nuclear","Malaysia",TRUE,2.996378,0.7935395,4.244451,2.0416125,-4.244451,-2.0416125,"China"
820,35,-1.253225,17,"Malaysia",1980,"Nuclear","Malaysia",TRUE,3.123799,0.6072133,4.377024,1.8604383,-4.377024,-1.8604383,"China"
820,36,-1.102122,19,"Malaysia",1981,"Nuclear","Malaysia",TRUE,3.306909,0.4757338,4.409031,1.5778558,-4.409031,-1.5778558,"China"
820,37,-0.8410119,26,"Malaysia",1982,"Nuclear","Malaysia",TRUE,3.401003,0.6896014,4.2420149,1.5306133,-4.2420149,-1.5306133,"China"
820,38,-0.617801,32,"Malaysia",1983,"Nuclear","Malaysia",TRUE,3.619651,0.8240373,4.237452,1.4418383,-4.237452,-1.4418383,"China"
820,39,-0.4803487,25,"Malaysia",1984,"Nuclear","Malaysia",TRUE,3.630322,0.8043541,4.1106707,1.2847028,-4.1106707,-1.2847028,"China"
820,40,-0.3016469,25,"Malaysia",1985,"Nuclear","Malaysia",TRUE,3.67775,0.7968076,3.9793969,1.0984545,-3.9793969,-1.0984545,"China"
820,41,-0.3847629,24,"Malaysia",1986,"Nuclear","Malaysia",TRUE,3.693312,0.826474,4.0780749,1.2112369,-4.0780749,-1.2112369,"China"
820,42,-0.4334915,20,"Malaysia",1987,"Nuclear","Malaysia",TRUE,3.613828,0.887585,4.0473195,1.3210765,-4.0473195,-1.3210765,"China"
820,43,-0.4922099,21,"Malaysia",1988,"Nuclear","Malaysia",TRUE,3.596776,0.7527809,4.0889859,1.2449908,-4.0889859,-1.2449908,"China"
820,44,-0.4955811,20,"Malaysia",1989,"Nuclear","Malaysia",TRUE,3.498615,0.6325205,3.9941961,1.1281016,-3.9941961,-1.1281016,"China"
820,45,-0.5692456,17,"Malaysia",1990,"Nuclear","Malaysia",TRUE,3.525317,0.5317576,4.0945626,1.1010032,-4.0945626,-1.1010032,"China"
820,46,-0.6063866,11,"Malaysia",1991,"Nuclear","Malaysia",TRUE,3.405946,0.3546147,4.0123326,0.9610013,-4.0123326,-0.9610013,"China"
820,47,-0.675301,9,"Malaysia",1992,"Nuclear","Malaysia",TRUE,3.374019,0.2822124,4.04932,0.9575134,-4.04932,-0.9575134,"China"
820,48,-0.720094,5,"Malaysia",1993,"Nuclear","Malaysia",TRUE,3.358857,0.1525422,4.078951,0.8726362,-4.078951,-0.8726362,"China"
820,49,-0.7811945,10,"Malaysia",1994,"Nuclear","Malaysia",TRUE,3.247449,-0.101077,4.0286435,0.6801175,-4.0286435,-0.6801175,"China"
820,50,-0.7568321,12,"Malaysia",1995,"Nuclear","Malaysia",TRUE,3.100058,-0.2559146,3.8568901,0.5009175,-3.8568901,-0.5009175,"China"
820,51,-0.7310131,11,"Malaysia",1996,"Nuclear","Malaysia",TRUE,2.949102,-0.3518149,3.6801151,0.3791982,-3.6801151,-0.3791982,"China"
820,52,-0.7380196,9,"Malaysia",1997,"Nuclear","Malaysia",TRUE,2.482245,-0.3734804,3.2202646,0.3645392,-3.2202646,-0.3645392,"China"
820,53,-0.6837949,11,"Malaysia",1998,"Nuclear","Malaysia",TRUE,2.433795,0.01340842,3.1175899,0.69720332,-3.1175899,-0.69720332,"China"
820,54,-0.6652641,10,"Malaysia",1999,"Nuclear","Malaysia",TRUE,2.407476,0.1635209,3.0727401,0.828785,-3.0727401,-0.828785,"China"
820,55,-0.6720772,11,"Malaysia",2000,"Nuclear","Malaysia",TRUE,2.366315,0.2169673,3.0383922,0.8890445,-3.0383922,-0.8890445,"China"
820,56,-0.6916633,10,"Malaysia",2001,"Nuclear","Malaysia",TRUE,2.381791,0.2412155,3.0734543,0.9328788,-3.0734543,-0.9328788,"China"
820,57,-0.7112672,14,"Malaysia",2002,"Nuclear","Malaysia",TRUE,2.511243,0.1821207,3.2225102,0.8933879,-3.2225102,-0.8933879,"China"
820,58,-0.6909681,11,"Malaysia",2003,"Nuclear","Malaysia",TRUE,2.504767,0.102568,3.1957351,0.7935361,-3.1957351,-0.7935361,"China"
820,59,-0.6711387,12,"Malaysia",2004,"Nuclear","Malaysia",TRUE,2.540032,0.06960371,3.2111707,0.74074241,-3.2111707,-0.74074241,"China"
820,60,-0.6953399,11,"Malaysia",2005,"Nuclear","Malaysia",TRUE,2.450584,0.06462417,3.1459239,0.75996407,-3.1459239,-0.75996407,"China"
820,61,-0.6871258,13,"Malaysia",2006,"Nuclear","Malaysia",TRUE,2.577746,0.05886999,3.2648718,0.74599579,-3.2648718,-0.74599579,"China"
820,62,-0.6969418,12,"Malaysia",2007,"Nuclear","Malaysia",TRUE,2.63143,0.1492162,3.3283718,0.846158,-3.3283718,-0.846158,"China"
820,63,-0.6779512,12,"Malaysia",2008,"Nuclear","Malaysia",TRUE,2.627806,0.2296379,3.3057572,0.9075891,-3.3057572,-0.9075891,"China"
820,64,-0.6789757,13,"Malaysia",2009,"Nuclear","Malaysia",TRUE,2.50146,0.1644733,3.1804357,0.843449,-3.1804357,-0.843449,"China"
820,65,-0.6584143,13,"Malaysia",2010,"Nuclear","Malaysia",TRUE,2.473857,0.103683,3.1322713,0.7620973,-3.1322713,-0.7620973,"China"
820,66,-0.6298671,12,"Malaysia",2011,"Nuclear","Malaysia",TRUE,2.320967,0.150612,2.9508341,0.7804791,-2.9508341,-0.7804791,"China"
820,67,-0.6305773,15,"Malaysia",2012,"Nuclear","Malaysia",TRUE,2.427731,0.1525341,3.0583083,0.7831114,-3.0583083,-0.7831114,"China"
820,68,-0.6541745,12,"Malaysia",2013,"Nuclear","Malaysia",TRUE,2.324305,0.174722,2.9784795,0.8288965,-2.9784795,-0.8288965,"China"
820,69,-0.6340056,14,"Malaysia",2014,"Nuclear","Malaysia",TRUE,2.361422,0.1616122,2.9954276,0.7956178,-2.9954276,-0.7956178,"China"
820,70,-0.6061271,19,"Malaysia",2015,"Nuclear","Malaysia",TRUE,2.217923,0.4625879,2.8240501,1.068715,-2.8240501,-1.068715,"China"
820,71,-0.6124288,18,"Malaysia",2016,"Nuclear","Malaysia",TRUE,2.185434,0.4577838,2.7978628,1.0702126,-2.7978628,-1.0702126,"China"
820,72,-0.6181437,16,"Malaysia",2017,"Nuclear","Malaysia",TRUE,2.10741,0.4573947,2.7255537,1.0755384,-2.7255537,-1.0755384,"China"
820,73,-0.587451,16,"Malaysia",2018,"Nuclear","Malaysia",TRUE,2.081115,0.479836,2.668566,1.067287,-2.668566,-1.067287,"China"
820,74,-0.5814589,17,"Malaysia",2019,"Nuclear","Malaysia",TRUE,2.055774,0.4633204,2.6372329,1.0447793,-2.6372329,-1.0447793,"China"
830,33,0.4678278,16,"Singapore",1978,"Nuclear","Singapore",TRUE,2.972704,0.9548611,2.5048762,0.4870333,-2.5048762,-0.4870333,"China"
830,34,0.4343981,16,"Singapore",1979,"Nuclear","Singapore",TRUE,2.996378,0.7935395,2.5619799,0.3591414,-2.5619799,-0.3591414,"China"
830,35,0.2777112,16,"Singapore",1980,"Nuclear","Singapore",TRUE,3.123799,0.6072133,2.8460878,0.3295021,-2.8460878,-0.3295021,"China"
830,36,0.2470705,17,"Singapore",1981,"Nuclear","Singapore",TRUE,3.306909,0.4757338,3.0598385,0.2286633,-3.0598385,-0.2286633,"China"
830,37,0.3140515,25,"Singapore",1982,"Nuclear","Singapore",TRUE,3.401003,0.6896014,3.0869515,0.3755499,-3.0869515,-0.3755499,"China"
830,38,0.2418057,31,"Singapore",1983,"Nuclear","Singapore",TRUE,3.619651,0.8240373,3.3778453,0.5822316,-3.3778453,-0.5822316,"China"
830,39,0.1093768,22,"Singapore",1984,"Nuclear","Singapore",TRUE,3.630322,0.8043541,3.5209452,0.6949773,-3.5209452,-0.6949773,"China"
830,40,-0.0205116,22,"Singapore",1985,"Nuclear","Singapore",TRUE,3.67775,0.7968076,3.6982616,0.8173192,-3.6982616,-0.8173192,"China"
830,41,-0.1144372,19,"Singapore",1986,"Nuclear","Singapore",TRUE,3.693312,0.826474,3.8077492,0.9409112,-3.8077492,-0.9409112,"China"
830,42,0.007979754,18,"Singapore",1987,"Nuclear","Singapore",TRUE,3.613828,0.887585,3.605848246,0.879605246,-3.605848246,-0.879605246,"China"
830,43,0.1308874,19,"Singapore",1988,"Nuclear","Singapore",TRUE,3.596776,0.7527809,3.4658886,0.6218935,-3.4658886,-0.6218935,"China"
830,44,0.1063929,19,"Singapore",1989,"Nuclear","Singapore",TRUE,3.498615,0.6325205,3.3922221,0.5261276,-3.3922221,-0.5261276,"China"
830,45,0.04220063,17,"Singapore",1990,"Nuclear","Singapore",TRUE,3.525317,0.5317576,3.48311637,0.48955697,-3.48311637,-0.48955697,"China"
830,46,-0.06251481,11,"Singapore",1991,"Nuclear","Singapore",TRUE,3.405946,0.3546147,3.46846081,0.41712951,-3.46846081,-0.41712951,"China"
830,47,-0.1303288,9,"Singapore",1992,"Nuclear","Singapore",TRUE,3.374019,0.2822124,3.5043478,0.4125412,-3.5043478,-0.4125412,"China"
830,48,-0.1278235,5,"Singapore",1993,"Nuclear","Singapore",TRUE,3.358857,0.1525422,3.4866805,0.2803657,-3.4866805,-0.2803657,"China"
830,49,-0.227088,10,"Singapore",1994,"Nuclear","Singapore",TRUE,3.247449,-0.101077,3.474537,0.126011,-3.474537,-0.126011,"China"
830,50,-0.2501927,12,"Singapore",1995,"Nuclear","Singapore",TRUE,3.100058,-0.2559146,3.3502507,0.0057219,-3.3502507,0.0057219,"China"
830,51,-0.2878978,11,"Singapore",1996,"Nuclear","Singapore",TRUE,2.949102,-0.3518149,3.2369998,0.0639171,-3.2369998,0.0639171,"China"
830,52,-0.3288244,9,"Singapore",1997,"Nuclear","Singapore",TRUE,2.482245,-0.3734804,2.8110694,0.044656,-2.8110694,0.044656,"China"
830,53,-0.3623742,11,"Singapore",1998,"Nuclear","Singapore",TRUE,2.433795,0.01340842,2.7961692,0.37578262,-2.7961692,-0.37578262,"China"
830,54,-0.4043629,10,"Singapore",1999,"Nuclear","Singapore",TRUE,2.407476,0.1635209,2.8118389,0.5678838,-2.8118389,-0.5678838,"China"
830,55,-0.423254,11,"Singapore",2000,"Nuclear","Singapore",TRUE,2.366315,0.2169673,2.789569,0.6402213,-2.789569,-0.6402213,"China"
830,56,-0.4381899,10,"Singapore",2001,"Nuclear","Singapore",TRUE,2.381791,0.2412155,2.8199809,0.6794054,-2.8199809,-0.6794054,"China"
830,57,-0.4844153,14,"Singapore",2002,"Nuclear","Singapore",TRUE,2.511243,0.1821207,2.9956583,0.666536,-2.9956583,-0.666536,"China"
830,58,-0.5002244,11,"Singapore",2003,"Nuclear","Singapore",TRUE,2.504767,0.102568,3.0049914,0.6027924,-3.0049914,-0.6027924,"China"
830,59,-0.4858118,11,"Singapore",2004,"Nuclear","Singapore",TRUE,2.540032,0.06960371,3.0258438,0.55541551,-3.0258438,-0.55541551,"China"
830,60,-0.5557544,11,"Singapore",2005,"Nuclear","Singapore",TRUE,2.450584,0.06462417,3.0063384,0.62037857,-3.0063384,-0.62037857,"China"
830,61,-0.5754496,13,"Singapore",2006,"Nuclear","Singapore",TRUE,2.577746,0.05886999,3.1531956,0.63431959,-3.1531956,-0.63431959,"China"
830,62,-0.6115147,12,"Singapore",2007,"Nuclear","Singapore",TRUE,2.63143,0.1492162,3.2429447,0.7607309,-3.2429447,-0.7607309,"China"
830,63,-0.6075284,13,"Singapore",2008,"Nuclear","Singapore",TRUE,2.627806,0.2296379,3.2353344,0.8371663,-3.2353344,-0.8371663,"China"
830,64,-0.610244,13,"Singapore",2009,"Nuclear","Singapore",TRUE,2.50146,0.1644733,3.111704,0.7747173,-3.111704,-0.7747173,"China"
830,65,-0.604258,13,"Singapore",2010,"Nuclear","Singapore",TRUE,2.473857,0.103683,3.078115,0.707941,-3.078115,-0.707941,"China"
830,66,-0.5997108,12,"Singapore",2011,"Nuclear","Singapore",TRUE,2.320967,0.150612,2.9206778,0.7503228,-2.9206778,-0.7503228,"China"
830,67,-0.6048057,15,"Singapore",2012,"Nuclear","Singapore",TRUE,2.427731,0.1525341,3.0325367,0.7573398,-3.0325367,-0.7573398,"China"
830,68,-0.584578,12,"Singapore",2013,"Nuclear","Singapore",TRUE,2.324305,0.174722,2.908883,0.7593,-2.908883,-0.7593,"China"
830,69,-0.5877528,14,"Singapore",2014,"Nuclear","Singapore",TRUE,2.361422,0.1616122,2.9491748,0.749365,-2.9491748,-0.749365,"China"
830,70,-0.5848673,19,"Singapore",2015,"Nuclear","Singapore",TRUE,2.217923,0.4625879,2.8027903,1.0474552,-2.8027903,-1.0474552,"China"
830,71,-0.5797534,18,"Singapore",2016,"Nuclear","Singapore",TRUE,2.185434,0.4577838,2.7651874,1.0375372,-2.7651874,-1.0375372,"China"
830,72,-0.5686316,16,"Singapore",2017,"Nuclear","Singapore",TRUE,2.10741,0.4573947,2.6760416,1.0260263,-2.6760416,-1.0260263,"China"
830,73,-0.3265844,16,"Singapore",2018,"Nuclear","Singapore",TRUE,2.081115,0.479836,2.4076994,0.8064204,-2.4076994,-0.8064204,"China"
830,74,-0.1922078,17,"Singapore",2019,"Nuclear","Singapore",TRUE,2.055774,0.4633204,2.2479818,0.6555282,-2.2479818,-0.6555282,"China"
835,39,-0.4188672,23,"Brunei",1984,"Nuclear","Brunei",TRUE,3.630322,0.8043541,4.0491892,1.2232213,-4.0491892,-1.2232213,"China"
835,40,-0.4328101,24,"Brunei",1985,"Nuclear","Brunei",TRUE,3.67775,0.7968076,4.1105601,1.2296177,-4.1105601,-1.2296177,"China"
835,41,-0.4918574,23,"Brunei",1986,"Nuclear","Brunei",TRUE,3.693312,0.826474,4.1851694,1.3183314,-4.1851694,-1.3183314,"China"
835,42,-0.5262451,19,"Brunei",1987,"Nuclear","Brunei",TRUE,3.613828,0.887585,4.1400731,1.4138301,-4.1400731,-1.4138301,"China"
835,43,-0.5592474,20,"Brunei",1988,"Nuclear","Brunei",TRUE,3.596776,0.7527809,4.1560234,1.3120283,-4.1560234,-1.3120283,"China"
835,44,-0.5739119,19,"Brunei",1989,"Nuclear","Brunei",TRUE,3.498615,0.6325205,4.0725269,1.2064324,-4.0725269,-1.2064324,"China"
835,45,-0.5806815,17,"Brunei",1990,"Nuclear","Brunei",TRUE,3.525317,0.5317576,4.1059985,1.1124391,-4.1059985,-1.1124391,"China"
835,46,-0.6149573,11,"Brunei",1991,"Nuclear","Brunei",TRUE,3.405946,0.3546147,4.0209033,0.969572,-4.0209033,-0.969572,"China"
835,47,-0.6549462,9,"Brunei",1992,"Nuclear","Brunei",TRUE,3.374019,0.2822124,4.0289652,0.9371586,-4.0289652,-0.9371586,"China"
835,48,-0.7067849,5,"Brunei",1993,"Nuclear","Brunei",TRUE,3.358857,0.1525422,4.0656419,0.8593271,-4.0656419,-0.8593271,"China"
835,49,-0.7622126,10,"Brunei",1994,"Nuclear","Brunei",TRUE,3.247449,-0.101077,4.0096616,0.6611356,-4.0096616,-0.6611356,"China"
835,50,-0.7433553,12,"Brunei",1995,"Nuclear","Brunei",TRUE,3.100058,-0.2559146,3.8434133,0.4874407,-3.8434133,-0.4874407,"China"
835,51,-0.7249289,11,"Brunei",1996,"Nuclear","Brunei",TRUE,2.949102,-0.3518149,3.6740309,0.373114,-3.6740309,-0.373114,"China"
835,52,-0.3945582,9,"Brunei",1997,"Nuclear","Brunei",TRUE,2.482245,-0.3734804,2.8768032,0.0210778,-2.8768032,-0.0210778,"China"
835,53,-0.4302872,11,"Brunei",1998,"Nuclear","Brunei",TRUE,2.433795,0.01340842,2.8640822,0.44369562,-2.8640822,-0.44369562,"China"
835,54,-0.4674703,10,"Brunei",1999,"Nuclear","Brunei",TRUE,2.407476,0.1635209,2.8749463,0.6309912,-2.8749463,-0.6309912,"China"
835,55,-0.490502,11,"Brunei",2000,"Nuclear","Brunei",TRUE,2.366315,0.2169673,2.856817,0.7074693,-2.856817,-0.7074693,"China"
835,56,-0.525542,10,"Brunei",2001,"Nuclear","Brunei",TRUE,2.381791,0.2412155,2.907333,0.7667575,-2.907333,-0.7667575,"China"
835,57,-0.5366824,14,"Brunei",2002,"Nuclear","Brunei",TRUE,2.511243,0.1821207,3.0479254,0.7188031,-3.0479254,-0.7188031,"China"
835,58,-0.5715448,11,"Brunei",2003,"Nuclear","Brunei",TRUE,2.504767,0.102568,3.0763118,0.6741128,-3.0763118,-0.6741128,"China"
835,59,-0.5644122,12,"Brunei",2004,"Nuclear","Brunei",TRUE,2.540032,0.06960371,3.1044442,0.63401591,-3.1044442,-0.63401591,"China"
835,60,-0.5838472,11,"Brunei",2005,"Nuclear","Brunei",TRUE,2.450584,0.06462417,3.0344312,0.64847137,-3.0344312,-0.64847137,"China"
835,61,-0.596872,13,"Brunei",2006,"Nuclear","Brunei",TRUE,2.577746,0.05886999,3.174618,0.65574199,-3.174618,-0.65574199,"China"
835,62,-0.6141107,12,"Brunei",2007,"Nuclear","Brunei",TRUE,2.63143,0.1492162,3.2455407,0.7633269,-3.2455407,-0.7633269,"China"
835,63,-0.6132537,13,"Brunei",2008,"Nuclear","Brunei",TRUE,2.627806,0.2296379,3.2410597,0.8428916,-3.2410597,-0.8428916,"China"
835,64,-0.6266537,13,"Brunei",2009,"Nuclear","Brunei",TRUE,2.50146,0.1644733,3.1281137,0.791127,-3.1281137,-0.791127,"China"
835,65,-0.6039953,13,"Brunei",2010,"Nuclear","Brunei",TRUE,2.473857,0.103683,3.0778523,0.7076783,-3.0778523,-0.7076783,"China"
835,66,-0.5983851,12,"Brunei",2011,"Nuclear","Brunei",TRUE,2.320967,0.150612,2.9193521,0.7489971,-2.9193521,-0.7489971,"China"
835,67,-0.600452,15,"Brunei",2012,"Nuclear","Brunei",TRUE,2.427731,0.1525341,3.028183,0.7529861,-3.028183,-0.7529861,"China"
835,68,-0.5821805,12,"Brunei",2013,"Nuclear","Brunei",TRUE,2.324305,0.174722,2.9064855,0.7569025,-2.9064855,-0.7569025,"China"
835,69,-0.5823741,14,"Brunei",2014,"Nuclear","Brunei",TRUE,2.361422,0.1616122,2.9437961,0.7439863,-2.9437961,-0.7439863,"China"
835,70,-0.5796684,19,"Brunei",2015,"Nuclear","Brunei",TRUE,2.217923,0.4625879,2.7975914,1.0422563,-2.7975914,-1.0422563,"China"
835,71,-0.5667181,18,"Brunei",2016,"Nuclear","Brunei",TRUE,2.185434,0.4577838,2.7521521,1.0245019,-2.7521521,-1.0245019,"China"
835,72,-0.5876703,16,"Brunei",2017,"Nuclear","Brunei",TRUE,2.10741,0.4573947,2.6950803,1.045065,-2.6950803,-1.045065,"China"
835,73,-0.5822231,16,"Brunei",2018,"Nuclear","Brunei",TRUE,2.081115,0.479836,2.6633381,1.0620591,-2.6633381,-1.0620591,"China"
835,74,-0.5561355,17,"Brunei",2019,"Nuclear","Brunei",TRUE,2.055774,0.4633204,2.6119095,1.0194559,-2.6119095,-1.0194559,"China"
840,33,-0.6197473,17,"Philippines",1978,"Nuclear","Philippines",TRUE,2.972704,0.9548611,3.5924513,1.5746084,-3.5924513,-1.5746084,"China"
840,34,-0.5849283,16,"Philippines",1979,"Nuclear","Philippines",TRUE,2.996378,0.7935395,3.5813063,1.3784678,-3.5813063,-1.3784678,"China"
840,35,-0.6264596,17,"Philippines",1980,"Nuclear","Philippines",TRUE,3.123799,0.6072133,3.7502586,1.2336729,-3.7502586,-1.2336729,"China"
840,36,-0.7468769,19,"Philippines",1981,"Nuclear","Philippines",TRUE,3.306909,0.4757338,4.0537859,1.2226107,-4.0537859,-1.2226107,"China"
840,37,-0.04885601,26,"Philippines",1982,"Nuclear","Philippines",TRUE,3.401003,0.6896014,3.44985901,0.73845741,-3.44985901,-0.73845741,"China"
840,38,0.3833613,32,"Philippines",1983,"Nuclear","Philippines",TRUE,3.619651,0.8240373,3.2362897,0.440676,-3.2362897,-0.440676,"China"
840,39,0.3321575,20,"Philippines",1984,"Nuclear","Philippines",TRUE,3.630322,0.8043541,3.2981645,0.4721966,-3.2981645,-0.4721966,"China"
840,40,0.101548,21,"Philippines",1985,"Nuclear","Philippines",TRUE,3.67775,0.7968076,3.576202,0.6952596,-3.576202,-0.6952596,"China"
840,41,-0.1308381,24,"Philippines",1986,"Nuclear","Philippines",TRUE,3.693312,0.826474,3.8241501,0.9573121,-3.8241501,-0.9573121,"China"
840,42,-0.1919775,19,"Philippines",1987,"Nuclear","Philippines",TRUE,3.613828,0.887585,3.8058055,1.0795625,-3.8058055,-1.0795625,"China"
840,43,-0.2691195,21,"Philippines",1988,"Nuclear","Philippines",TRUE,3.596776,0.7527809,3.8658955,1.0219004,-3.8658955,-1.0219004,"China"
840,44,-0.3474271,20,"Philippines",1989,"Nuclear","Philippines",TRUE,3.498615,0.6325205,3.8460421,0.9799476,-3.8460421,-0.9799476,"China"
840,45,-0.4390384,17,"Philippines",1990,"Nuclear","Philippines",TRUE,3.525317,0.5317576,3.9643554,0.970796,-3.9643554,-0.970796,"China"
840,46,-0.4817282,11,"Philippines",1991,"Nuclear","Philippines",TRUE,3.405946,0.3546147,3.8876742,0.8363429,-3.8876742,-0.8363429,"China"
840,47,-0.5655001,9,"Philippines",1992,"Nuclear","Philippines",TRUE,3.374019,0.2822124,3.9395191,0.8477125,-3.9395191,-0.8477125,"China"
840,48,-0.6011271,5,"Philippines",1993,"Nuclear","Philippines",TRUE,3.358857,0.1525422,3.9599841,0.7536693,-3.9599841,-0.7536693,"China"
840,49,-0.6753838,10,"Philippines",1994,"Nuclear","Philippines",TRUE,3.247449,-0.101077,3.9228328,0.5743068,-3.9228328,-0.5743068,"China"
840,50,-0.6906669,12,"Philippines",1995,"Nuclear","Philippines",TRUE,3.100058,-0.2559146,3.7907249,0.4347523,-3.7907249,-0.4347523,"China"
840,51,-0.713425,11,"Philippines",1996,"Nuclear","Philippines",TRUE,2.949102,-0.3518149,3.662527,0.3616101,-3.662527,-0.3616101,"China"
840,52,-0.6777317,9,"Philippines",1997,"Nuclear","Philippines",TRUE,2.482245,-0.3734804,3.1599767,0.3042513,-3.1599767,-0.3042513,"China"
840,53,-0.6569429,11,"Philippines",1998,"Nuclear","Philippines",TRUE,2.433795,0.01340842,3.0907379,0.67035132,-3.0907379,-0.67035132,"China"
840,54,-0.6691434,10,"Philippines",1999,"Nuclear","Philippines",TRUE,2.407476,0.1635209,3.0766194,0.8326643,-3.0766194,-0.8326643,"China"
840,55,-0.6607783,11,"Philippines",2000,"Nuclear","Philippines",TRUE,2.366315,0.2169673,3.0270933,0.8777456,-3.0270933,-0.8777456,"China"
840,56,-0.6701406,10,"Philippines",2001,"Nuclear","Philippines",TRUE,2.381791,0.2412155,3.0519316,0.9113561,-3.0519316,-0.9113561,"China"
840,57,-0.6470735,14,"Philippines",2002,"Nuclear","Philippines",TRUE,2.511243,0.1821207,3.1583165,0.8291942,-3.1583165,-0.8291942,"China"
840,58,-0.6489199,11,"Philippines",2003,"Nuclear","Philippines",TRUE,2.504767,0.102568,3.1536869,0.7514879,-3.1536869,-0.7514879,"China"
840,59,-0.6498188,12,"Philippines",2004,"Nuclear","Philippines",TRUE,2.540032,0.06960371,3.1898508,0.71942251,-3.1898508,-0.71942251,"China"
840,60,-0.6760677,11,"Philippines",2005,"Nuclear","Philippines",TRUE,2.450584,0.06462417,3.1266517,0.74069187,-3.1266517,-0.74069187,"China"
840,61,-0.6637515,13,"Philippines",2006,"Nuclear","Philippines",TRUE,2.577746,0.05886999,3.2414975,0.72262149,-3.2414975,-0.72262149,"China"
840,62,-0.6867954,12,"Philippines",2007,"Nuclear","Philippines",TRUE,2.63143,0.1492162,3.3182254,0.8360116,-3.3182254,-0.8360116,"China"
840,63,-0.6793301,12,"Philippines",2008,"Nuclear","Philippines",TRUE,2.627806,0.2296379,3.3071361,0.908968,-3.3071361,-0.908968,"China"
840,64,-0.6818524,13,"Philippines",2009,"Nuclear","Philippines",TRUE,2.50146,0.1644733,3.1833124,0.8463257,-3.1833124,-0.8463257,"China"
840,65,-0.6927859,13,"Philippines",2010,"Nuclear","Philippines",TRUE,2.473857,0.103683,3.1666429,0.7964689,-3.1666429,-0.7964689,"China"
840,66,-0.6664863,12,"Philippines",2011,"Nuclear","Philippines",TRUE,2.320967,0.150612,2.9874533,0.8170983,-2.9874533,-0.8170983,"China"
840,67,-0.6311827,15,"Philippines",2012,"Nuclear","Philippines",TRUE,2.427731,0.1525341,3.0589137,0.7837168,-3.0589137,-0.7837168,"China"
840,68,-0.6403246,12,"Philippines",2013,"Nuclear","Philippines",TRUE,2.324305,0.174722,2.9646296,0.8150466,-2.9646296,-0.8150466,"China"
840,69,-0.623537,14,"Philippines",2014,"Nuclear","Philippines",TRUE,2.361422,0.1616122,2.984959,0.7851492,-2.984959,-0.7851492,"China"
840,70,-0.6152057,19,"Philippines",2015,"Nuclear","Philippines",TRUE,2.217923,0.4625879,2.8331287,1.0777936,-2.8331287,-1.0777936,"China"
840,71,-0.5848379,18,"Philippines",2016,"Nuclear","Philippines",TRUE,2.185434,0.4577838,2.7702719,1.0426217,-2.7702719,-1.0426217,"China"
840,72,-0.5851394,16,"Philippines",2017,"Nuclear","Philippines",TRUE,2.10741,0.4573947,2.6925494,1.0425341,-2.6925494,-1.0425341,"China"
840,73,-0.3538351,16,"Philippines",2018,"Nuclear","Philippines",TRUE,2.081115,0.479836,2.4349501,0.8336711,-2.4349501,-0.8336711,"China"
840,74,-0.2269259,17,"Philippines",2019,"Nuclear","Philippines",TRUE,2.055774,0.4633204,2.2826999,0.6902463,-2.2826999,-0.6902463,"China"
850,33,-0.6277035,17,"Indonesia",1978,"Nuclear","Indonesia",TRUE,2.972704,0.9548611,3.6004075,1.5825646,-3.6004075,-1.5825646,"China"
850,34,-0.6261705,16,"Indonesia",1979,"Nuclear","Indonesia",TRUE,2.996378,0.7935395,3.6225485,1.41971,-3.6225485,-1.41971,"China"
850,35,-0.6709882,17,"Indonesia",1980,"Nuclear","Indonesia",TRUE,3.123799,0.6072133,3.7947872,1.2782015,-3.7947872,-1.2782015,"China"
